gene,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,level 9,level 10,level 11,level 12,level 13,level 14,level 15,level 16,level 17,level 18,level 19,level 20,level 21,level 22,level 23,level 24,level 25,level 26,level 27,level 28,level 29,level 30,level 31,level 32,level 33,level 34,level 35,level 36,level 37,level 38,level 39,level 40,level 41,level 42,level 43,level 44,level 45,level 46,level 47,level 48,level 49,level 50,level 51,level 52
YHR148W,-1.706,-1.3969999999999998,-0.865,0.405,-1.354,-0.509,-1.355,-0.233,-1.298,0.136,0.099,0.045,0.42100000000000004,0.369,-0.21,-0.13,-0.01,-0.504,-0.5529999999999999,-0.8190000000000001,-1.037,-0.5589999999999999,-1.236,-0.9440000000000001,0.107,-0.627,-0.436,-0.06,0.17800000000000002,0.418,-0.275,-0.005,0.515,0.53,0.102,-0.205,-0.27399999999999997,-0.6509999999999999,0.29,0.109,0.07400000000000001,0.48700000000000004,0.479,0.217,0.083,0.36,0.43700000000000006,-0.061,-0.319,0.03,0.066,-0.081
YFR003C,1.318,1.651,0.47100000000000003,-0.525,0.4,0.74,0.504,0.243,-0.2,0.6459999999999999,0.728,0.624,0.623,0.44299999999999995,0.615,0.39299999999999996,0.45799999999999996,0.912,1.0290000000000001,0.866,0.97,1.037,0.442,0.153,0.27399999999999997,0.6759999999999999,0.78,0.794,0.797,0.196,-0.29,0.654,0.031,0.14800000000000002,0.14,0.34,-0.41700000000000004,-0.377,-0.5,-0.035,-0.736,-0.08199999999999999,-0.052000000000000005,-0.298,-0.115,0.32899999999999996,0.39799999999999996,0.001,0.58,0.305,0.059000000000000004,0.133
YGR200C,-1.305,-0.419,-0.6579999999999999,0.036000000000000004,-1.653,-0.866,-1.276,-0.639,-0.424,-0.465,-0.259,-0.105,-0.14300000000000002,-0.042,-0.32,0.08,-0.13,-0.648,-0.413,-0.475,-0.273,-0.374,-0.336,-0.76,-0.435,-0.9359999999999999,-0.6679999999999999,-0.45,-0.61,-0.35700000000000004,-0.395,-0.396,0.13699999999999998,-0.015,-0.324,0.6609999999999999,0.264,-0.212,0.204,0.004,0.098,-0.214,0.034,-0.22,-0.10400000000000001,0.331,-0.267,-0.027000000000000003,-0.235,-0.07,0.175,-0.35200000000000004
YPL159C,0.7709999999999999,0.922,0.532,0.314,0.47700000000000004,0.597,0.015,-0.071,0.486,-0.06,-0.136,0.059000000000000004,-0.018000000000000002,0.083,-0.214,0.138,0.107,0.03,-0.043,0.33,0.504,0.5710000000000001,0.059000000000000004,-0.024,0.462,0.5770000000000001,0.21600000000000003,0.382,0.152,-0.163,-0.067,-0.17600000000000002,0.13699999999999998,0.134,-0.205,0.228,-0.131,-0.317,0.0,-0.125,0.185,-0.281,-0.34299999999999997,-0.5379999999999999,-0.43700000000000006,-0.061,-0.151,-0.132,0.05,0.057999999999999996,0.22899999999999998,0.111
YLR413W,-3.2239999999999998,-3.9760000000000004,-2.823,-0.39899999999999997,0.515,0.624,0.418,-0.10099999999999999,0.462,-0.379,-0.499,-0.57,0.032,0.446,0.069,0.705,0.846,-0.688,-0.669,-0.31,0.1,0.19,-0.544,-0.506,-0.418,-0.40299999999999997,-1.0090000000000001,-1.4969999999999999,-1.15,-1.39,0.106,0.327,-0.9990000000000001,-1.625,0.14300000000000002,-1.24,0.946,0.32299999999999995,-0.424,-0.252,0.6459999999999999,-1.865,-1.2990000000000002,-1.659,-1.489,-0.18,-0.348,-0.044000000000000004,-0.314,-0.462,0.159,0.207
YGL048C,0.5579999999999999,0.736,0.314,-0.025,0.376,1.054,0.516,0.499,-0.795,0.934,1.348,1.171,1.004,1.0859999999999999,0.8170000000000001,1.065,1.2,0.907,1.0659999999999998,1.168,1.2930000000000001,1.126,0.381,-0.11900000000000001,0.325,0.489,0.691,0.6,0.5429999999999999,0.262,0.057,-0.045,0.455,0.509,-0.20199999999999999,0.21600000000000003,-0.408,-0.11699999999999999,-0.514,-0.5920000000000001,-0.184,0.43700000000000006,0.523,0.214,0.264,0.794,0.894,-0.018000000000000002,-0.063,0.213,0.11599999999999999,0.307
YER079W,2.5669999999999997,2.6630000000000003,1.607,-0.943,0.9129999999999999,0.478,0.675,0.134,0.445,0.387,0.287,0.212,-0.076,-0.081,0.431,0.545,0.28,0.9440000000000001,1.13,1.0070000000000001,1.138,1.232,0.845,0.20199999999999999,0.273,1.3030000000000002,0.19399999999999998,0.128,-0.054000000000000006,-0.574,-0.6509999999999999,-0.342,-0.7759999999999999,-0.674,-0.9890000000000001,-0.174,-0.73,-0.46799999999999997,-0.627,-0.5479999999999999,-0.644,-0.925,-1.2819999999999998,-1.014,-0.6890000000000001,-0.282,-0.245,0.027999999999999997,-0.515,0.18100000000000002,0.22899999999999998,0.086
YLR108C,0.775,-0.006,-0.187,-0.541,0.713,1.4709999999999999,0.8690000000000001,1.5030000000000001,0.43,0.462,0.882,0.578,0.524,0.41,1.2409999999999999,1.247,1.129,1.5519999999999998,1.494,1.694,1.5390000000000001,1.128,1.249,1.187,-0.316,0.096,0.998,0.873,0.845,-0.316,0.368,0.19399999999999998,1.0659999999999998,0.953,0.27399999999999997,0.21100000000000002,-0.011000000000000001,0.721,0.466,0.546,-0.6859999999999999,0.314,0.415,0.561,0.264,0.062,0.134,-0.02,0.419,0.589,0.12300000000000001,0.5870000000000001
YLR362W,0.655,0.44,0.49200000000000005,-0.16,-0.10099999999999999,0.784,0.35700000000000004,0.47700000000000004,0.674,0.638,0.7609999999999999,0.75,0.765,0.563,0.433,0.473,0.332,0.193,0.47,0.579,0.623,0.49,0.16699999999999998,0.105,0.145,0.506,0.7390000000000001,0.644,0.644,0.16899999999999998,0.033,0.019,0.275,0.43200000000000005,-0.498,0.307,0.218,0.157,0.436,0.39,0.188,0.094,0.067,-0.004,-0.092,-0.009000000000000001,0.183,-0.187,-0.168,0.145,0.166,0.2
YNL160W,3.764,2.884,2.582,-1.3259999999999998,2.3209999999999997,1.831,2.046,1.256,0.87,0.62,0.45399999999999996,0.386,0.381,0.7909999999999999,-0.066,-0.091,0.29600000000000004,0.171,-0.155,0.163,0.6459999999999999,1.149,0.33899999999999997,0.731,-0.675,-1.3530000000000002,1.229,0.607,0.376,0.35,0.064,0.297,0.636,0.642,-0.653,0.376,-0.151,0.363,-0.203,-0.609,-0.858,0.153,0.025,-0.244,-0.25,-0.025,-0.162,-0.192,0.638,0.511,0.075,-0.09300000000000001
YOL121C,-2.48,-1.2409999999999999,-1.719,0.794,-0.063,-0.19699999999999998,-0.036000000000000004,-0.514,-0.846,-0.04,0.506,0.098,0.158,0.23399999999999999,-0.035,-0.12,-0.15,-0.281,-0.196,-0.441,-0.518,-0.657,-0.184,-0.36200000000000004,-0.9990000000000001,-0.9329999999999999,-0.564,-0.49700000000000005,-0.243,-0.311,-0.121,-0.043,-0.415,-0.079,-0.068,0.084,-0.111,0.11800000000000001,-0.7879999999999999,-0.46399999999999997,0.055,0.012,0.32799999999999996,0.32299999999999995,0.252,0.585,0.479,-0.016,0.233,0.326,0.21899999999999997,-0.06
YPR078C,1.42,1.403,0.965,-0.159,0.414,0.607,-0.691,-0.504,0.33399999999999996,-0.12300000000000001,-0.141,-0.218,0.0,0.096,-0.14400000000000002,0.5,0.43799999999999994,0.24600000000000002,0.419,0.222,0.602,0.733,0.034,0.035,1.52,1.926,0.725,0.958,1.585,1.127,1.268,1.445,-0.529,0.07200000000000001,-0.024,0.551,-0.402,0.012,-0.057,0.024,0.29,0.136,0.311,-0.068,0.0,-0.39899999999999997,-0.377,0.071,0.034,-0.073,0.19,0.20199999999999999
YCR107W,-0.22,-0.76,-0.3,-0.45,0.022000000000000002,0.127,-0.201,-0.275,0.419,0.95,1.11,1.15,1.47,1.43,0.42100000000000004,0.62,0.435,0.63,0.8,0.93,0.97,1.05,0.36,-0.168,0.54,0.249,-0.075,0.244,0.306,-0.312,-0.203,-0.113,0.026000000000000002,0.256,-0.11800000000000001,0.107,0.319,-0.065,0.188,-0.237,-0.316,0.102,0.098,0.11699999999999999,-0.049,0.126,0.21,0.099,-0.182,0.057,0.096,0.249
YJR016C,-1.696,-2.501,-0.955,-0.8370000000000001,-0.315,-0.039,0.139,-0.162,0.341,-0.321,-0.728,-0.6729999999999999,-0.725,-0.9059999999999999,-0.06,0.08,-0.12,-0.284,-0.214,-0.491,-0.718,-0.8640000000000001,0.125,-0.324,-1.026,-0.45399999999999996,-0.68,-0.68,-0.621,-0.564,-0.001,-0.326,0.376,-0.179,0.267,0.434,-0.3,-0.893,-0.361,0.192,-0.8029999999999999,-0.7,-0.503,-0.24,-0.196,-0.04,-0.237,0.027000000000000003,-0.44799999999999995,0.1,0.23199999999999998,-1.131
YNL293W,0.6509999999999999,1.248,0.741,-0.128,0.8690000000000001,0.079,0.11900000000000001,0.09,0.139,0.316,0.264,0.409,0.213,0.127,0.187,0.37,0.518,0.20600000000000002,0.284,0.256,0.73,0.218,-0.037000000000000005,-0.098,0.293,0.193,0.086,0.33299999999999996,0.56,0.8079999999999999,0.1,0.08900000000000001,0.132,0.054000000000000006,0.207,0.138,-0.109,-0.14300000000000002,0.10400000000000001,0.052000000000000005,0.063,0.016,-0.076,0.168,0.16899999999999998,0.17800000000000002,0.122,-0.196,-0.023,-0.18100000000000002,0.17800000000000002,0.221
YHR089C,-2.991,-2.063,-2.801,-0.046,-1.143,-1.4469999999999998,-1.4609999999999999,-1.335,-1.367,-0.562,-0.466,-0.418,-0.43,-0.374,-0.51,-0.62,-0.72,-0.9690000000000001,-1.045,-0.945,-0.855,-1.238,-0.474,-1.81,-0.9129999999999999,-1.7380000000000002,-1.455,-1.117,-0.833,-0.915,-0.855,-0.9229999999999999,-0.763,-0.276,0.43799999999999994,-0.40700000000000003,-0.9690000000000001,-0.7879999999999999,-0.963,-0.831,-0.6970000000000001,-0.20600000000000002,-0.192,-0.46,-0.445,0.15,-0.14800000000000002,-0.099,-0.447,-0.17,0.025,-0.332
YPR192W,-0.531,-3.082,-0.018000000000000002,-0.179,-1.102,-0.49,-0.909,-0.609,-3.363,-0.107,-0.875,-1.1079999999999999,-0.805,-0.648,-0.415,-0.415,-0.485,-0.527,-0.496,-0.204,-0.603,-0.40700000000000003,-0.023,-0.381,-0.034,-0.179,0.63,0.6990000000000001,0.14300000000000002,-0.034,0.17,0.34700000000000003,-0.579,-0.469,-0.059000000000000004,0.052000000000000005,-0.75,0.604,-0.245,0.315,0.161,-0.7929999999999999,-0.858,-0.193,-0.263,-0.6409999999999999,-0.466,0.063,-0.636,-0.314,0.132,-0.13
YJL001W,0.7170000000000001,1.001,0.895,-0.11599999999999999,0.36700000000000005,0.293,0.465,0.32299999999999995,-0.177,0.894,1.163,1.112,0.948,0.826,0.63,1.0,1.1,1.037,1.391,1.296,1.258,1.3730000000000002,0.635,-0.054000000000000006,-0.261,-0.024,0.295,0.152,0.212,-0.16899999999999998,-0.17600000000000002,-0.428,0.122,0.32299999999999995,0.331,0.41,-0.027000000000000003,0.429,-0.163,-0.466,-0.374,0.182,0.33399999999999996,0.23199999999999998,0.196,0.14,0.515,0.013000000000000001,0.11599999999999999,0.17,0.057999999999999996,0.344
YDL215C,1.768,1.689,0.578,-0.337,-1.078,1.2930000000000001,1.139,0.898,0.836,-0.09,0.21600000000000003,0.262,0.019,-0.006999999999999999,0.466,0.302,0.7659999999999999,0.57,0.852,0.878,0.858,-0.19,0.29,0.455,1.9340000000000002,1.037,0.598,0.654,0.215,0.005,0.10300000000000001,0.10300000000000001,0.255,0.141,0.1,0.243,0.424,-0.04,0.419,0.24600000000000002,-0.17,-0.239,-0.006,-0.314,-0.547,0.036000000000000004,-0.13699999999999998,0.17,0.02,0.401,-0.88,-0.03
YDR513W,2.613,2.131,1.709,-0.785,0.728,0.701,0.924,0.506,-0.157,0.177,0.467,0.294,0.11199999999999999,0.053,0.39899999999999997,0.316,0.0,0.833,0.765,0.5539999999999999,0.191,0.503,0.516,0.369,0.995,1.729,0.647,0.478,0.174,-0.237,-0.013999999999999999,0.298,0.182,-0.113,-0.127,-0.51,-0.47600000000000003,0.158,-0.174,-0.693,-0.6940000000000001,-0.308,-0.342,-0.451,0.092,0.171,-0.126,0.7659999999999999,0.302,0.278,-0.455,0.511
YER126C,-1.767,-0.802,-0.431,0.705,-1.557,-0.569,-1.4980000000000002,-0.562,-0.382,-0.083,0.43700000000000006,0.26,0.45299999999999996,0.391,-0.325,-0.218,-0.045,-0.7829999999999999,-0.603,-0.92,-0.742,-0.564,-0.78,-0.872,0.15,-0.377,-0.519,-0.17600000000000002,0.11699999999999999,0.10300000000000001,0.135,-0.059000000000000004,0.287,0.597,-0.01,0.10300000000000001,-0.435,-0.48700000000000004,0.242,-0.022000000000000002,-0.099,0.17,0.337,-0.16,-0.129,0.767,0.402,0.033,-0.12,0.017,0.248,-0.5429999999999999
YBL047C,0.77,0.8,0.04,-0.33,1.12,0.68,0.48,0.4,0.87,0.03,0.11,-0.07,-0.19,0.24,0.02,-0.2,0.05,0.344,0.18,0.21,0.15,0.11,0.14,0.42,0.16,0.06,0.95,0.68,0.28,0.91,0.58,0.83,0.58,-0.03,-0.1,0.57,0.8,0.24,0.52,0.59,0.091,0.38,0.46,0.46,0.22,-0.15,-0.14,-0.36,-0.1,-0.25,0.01,0.57
YLR109W,2.964,2.52,1.557,-0.537,0.45899999999999996,0.51,-0.504,-0.33,0.002,0.768,1.4709999999999999,1.148,0.956,1.443,1.932,3.055,3.123,2.059,2.698,2.696,2.845,2.983,1.235,0.42,-1.032,-0.006999999999999999,0.831,0.846,1.218,0.594,0.941,0.888,-0.34,0.473,-0.314,0.203,-0.65,0.295,-0.204,-0.077,-1.6909999999999998,0.59,0.225,0.054000000000000006,0.637,-0.271,-0.162,0.069,-0.711,0.308,0.087,0.179
YMR290C,-2.714,-1.501,-2.0709999999999997,0.078,-2.166,-1.9340000000000002,-1.505,-1.13,-0.48,-0.6459999999999999,-0.33399999999999996,-0.35,-0.259,-0.37,-0.52,-0.094,-0.155,-1.2770000000000001,-0.9740000000000001,-0.868,-0.82,-0.866,-0.763,-1.015,-0.35100000000000003,-0.39399999999999996,-1.31,-1.005,-0.585,-0.753,-0.457,-0.5589999999999999,-0.213,0.484,-0.467,0.785,0.446,-0.076,0.563,0.188,0.517,-0.023,0.19399999999999998,-0.242,-0.07200000000000001,0.33799999999999997,-0.012,-0.091,-0.013000000000000001,-0.18899999999999997,0.099,-0.27699999999999997
YOR259C,0.39399999999999996,0.516,0.489,-0.068,0.647,0.905,0.516,0.442,-0.469,0.649,1.345,1.094,0.894,0.983,0.652,1.002,0.851,0.995,1.051,0.637,0.6709999999999999,0.6559999999999999,0.22399999999999998,0.094,-0.218,-0.114,0.8370000000000001,0.787,0.81,0.42200000000000004,-0.24600000000000002,-0.28,0.583,0.414,1.631,0.303,-0.614,-0.33399999999999996,-0.32,-0.546,-0.535,0.177,0.028999999999999998,-0.10800000000000001,0.397,0.647,0.701,-0.11199999999999999,-0.027000000000000003,0.424,0.17600000000000002,0.14400000000000002
YLR076C,-2.4019999999999997,-1.963,-1.739,0.57,-0.38799999999999996,-0.39,0.371,0.084,-0.8059999999999999,0.251,0.603,0.163,0.35,0.691,0.402,0.326,0.087,0.263,0.045,-0.045,-0.067,0.107,0.078,-0.085,-0.722,-0.14,-0.295,-0.695,-0.439,-0.16899999999999998,-0.146,0.44799999999999995,0.45799999999999996,0.275,0.254,0.389,-0.121,-0.083,-0.531,-0.22,0.24,0.7120000000000001,0.753,0.621,0.685,0.758,0.762,-0.21,-0.022000000000000002,0.659,0.08800000000000001,0.373
YNR054C,-1.6980000000000002,-0.84,-1.382,0.325,-1.358,-0.561,-0.855,-0.258,-0.8690000000000001,-0.034,0.22899999999999998,0.16,0.11599999999999999,0.18100000000000002,0.14,0.401,0.445,-0.151,-0.7340000000000001,-0.542,-0.603,-0.456,-0.8420000000000001,-0.37200000000000005,0.62,0.028999999999999998,0.207,-0.087,0.331,0.705,0.24600000000000002,-0.134,0.564,0.705,-0.021,0.36200000000000004,0.301,-0.081,0.568,0.214,0.068,0.456,0.542,0.31,0.429,0.544,0.298,0.013999999999999999,-0.06,0.048,0.18600000000000003,0.272
YCL025C,-0.8,0.21,-0.48,-0.63,1.722,0.259,0.6779999999999999,-0.809,0.863,-0.22,-0.45,-0.63,-0.65,-0.51,0.257,-0.62,-0.86,-0.07,-0.36,-0.57,-1.02,-0.9,0.45,0.207,0.5720000000000001,0.136,-0.895,-0.915,-1.11,-1.229,-0.922,-0.659,-2.194,-2.125,0.192,0.075,0.067,0.6,0.138,-0.203,0.275,-1.995,-1.675,-1.216,-0.8740000000000001,0.004,-0.03,0.156,-0.465,0.262,0.23,-0.375
YOR340C,-2.501,-1.79,-1.764,0.365,-0.51,0.03,-0.25,-0.7240000000000001,-0.87,-0.35,0.611,0.28,0.16,0.401,0.10800000000000001,0.09699999999999999,0.16899999999999998,-0.79,-1.011,-1.03,-1.073,-0.54,-0.27899999999999997,-0.45,0.044000000000000004,-0.55,0.41,-0.273,0.036000000000000004,0.41,0.49,-0.16699999999999998,-0.012,0.41700000000000004,-0.281,0.35,0.15,0.1,0.07,-0.259,0.264,0.254,0.076,-0.044000000000000004,-0.042,0.598,0.6920000000000001,0.44,0.171,-0.01,-0.02,0.16
YJL161W,3.025,3.4730000000000003,1.9509999999999998,-0.281,2.002,1.745,2.0180000000000002,0.759,-0.023,0.12,0.609,0.38,0.235,0.239,0.52,0.41,0.59,1.0,1.567,1.0,1.9040000000000001,2.25,0.182,0.406,0.563,2.322,0.828,1.145,1.431,1.163,0.895,0.732,0.5329999999999999,0.07,-0.29600000000000004,-0.374,-0.687,-0.39299999999999996,-0.032,-0.698,-0.835,0.111,0.205,-0.131,-0.055999999999999994,-0.22,-0.18100000000000002,-0.10400000000000001,0.003,-0.19,0.095,0.313
YIL124W,1.284,1.484,1.272,-0.514,1.161,0.6970000000000001,1.251,1.2,0.578,0.589,0.624,0.297,0.517,0.33799999999999997,0.26,0.6,0.62,0.374,1.0390000000000001,1.186,1.0959999999999999,1.138,0.303,0.353,-0.32799999999999996,-0.265,0.584,0.537,0.335,0.127,0.22399999999999998,0.257,0.705,0.369,-0.385,0.172,0.29100000000000004,0.38,-0.38,-0.488,-0.95,0.09699999999999999,-0.09300000000000001,-0.017,-0.154,0.01,0.114,-0.054000000000000006,-0.026000000000000002,-0.12,0.193,0.46
YMR250W,3.5,3.4389999999999996,2.661,-1.972,3.042,2.972,2.6489999999999996,1.97,1.5830000000000002,0.534,0.545,0.423,0.39399999999999996,0.619,0.8109999999999999,1.2770000000000001,1.393,2.033,2.324,2.637,3.01,3.38,1.53,0.61,0.384,1.301,2.265,1.598,1.615,0.114,-0.096,0.716,1.256,0.419,0.466,-0.222,-0.639,0.308,-0.35200000000000004,-0.11900000000000001,-0.18,-0.521,-0.703,-0.768,0.254,-0.318,-0.39899999999999997,-0.004,0.201,0.265,0.366,0.331
YDR231C,0.24600000000000002,0.583,-0.242,-0.8420000000000001,0.293,0.797,0.653,0.331,0.436,0.262,0.401,0.243,0.258,0.262,0.42100000000000004,-0.14,-0.263,1.036,1.2919999999999998,1.3359999999999999,1.5230000000000001,1.5919999999999999,1.091,0.20800000000000002,0.07200000000000001,0.88,0.517,0.145,0.057,-0.28800000000000003,-0.062,0.20800000000000002,0.006,0.128,-1.38,-0.01,0.10300000000000001,-0.24600000000000002,0.031,-0.27899999999999997,0.444,-0.633,-0.648,-0.304,-0.11800000000000001,-0.11599999999999999,-0.004,0.9229999999999999,-0.01,0.22899999999999998,-0.545,-0.39799999999999996
YOR065W,-0.17300000000000001,-0.11199999999999999,-0.413,-0.784,-0.423,-0.22899999999999998,-0.643,-0.402,-0.009000000000000001,-1.8980000000000001,-2.375,-2.401,-2.6310000000000002,-2.459,-2.585,-2.657,-2.302,-1.689,-1.973,-1.9880000000000002,-1.9809999999999999,-1.569,-0.457,0.04,-0.71,0.08800000000000001,-0.087,-0.175,-0.37200000000000005,-0.44,-0.366,-0.221,-0.303,-0.272,0.044000000000000004,0.07,-0.32299999999999995,0.057,-0.39399999999999996,-0.508,-1.0979999999999999,-0.7440000000000001,-0.652,-0.586,0.14300000000000002,-0.478,-1.5190000000000001,0.057,-0.597,-0.09699999999999999,0.14,-0.225
YOL107W,0.804,0.6940000000000001,0.344,-0.073,0.536,0.684,0.15,-0.009000000000000001,0.406,0.235,0.20199999999999999,0.043,-0.038,0.233,0.255,0.373,0.302,0.337,0.43799999999999994,0.35600000000000004,0.29,0.62,0.35600000000000004,0.102,-0.267,0.37,0.4,0.38299999999999995,0.139,-0.13,0.067,0.034,-0.077,-0.081,-0.324,0.136,-0.09,-0.457,-0.141,-0.294,0.222,-0.156,-0.071,-0.292,-0.361,-0.033,-0.203,0.024,-0.055999999999999994,0.076,0.22699999999999998,0.129
YOL165C,-0.192,-1.24,-0.13699999999999998,-0.7070000000000001,0.207,0.258,-0.17,-0.226,-0.207,0.9690000000000001,1.088,1.298,1.429,1.571,0.418,0.6890000000000001,0.5720000000000001,0.708,0.9209999999999999,0.977,1.0490000000000002,1.113,0.415,-0.485,1.385,2.024,0.195,0.435,0.48700000000000004,0.067,0.069,0.20199999999999999,-0.099,0.155,0.033,-0.41700000000000004,-1.071,-0.956,-0.883,-0.605,0.065,0.049,0.04,0.21899999999999997,0.375,0.14,0.261,0.09,-0.19,0.10099999999999999,0.175,0.14
YNL132W,-2.634,-1.682,-1.2919999999999998,-0.045,-1.97,-1.3090000000000002,-1.8,-1.284,-0.986,-0.586,-0.321,-0.07200000000000001,-0.078,-0.10400000000000001,-0.163,-0.019,-0.15,-1.4880000000000002,-1.185,-1.068,-1.121,-1.335,-0.867,-0.9540000000000001,-0.018000000000000002,-0.39899999999999997,-0.958,-0.446,-0.134,-0.24600000000000002,-0.026000000000000002,-0.6890000000000001,-0.389,0.44799999999999995,-0.23600000000000002,0.5820000000000001,0.872,-0.003,1.17,0.561,0.58,0.121,0.212,0.115,-0.092,0.373,-0.185,-0.228,0.012,-0.156,0.271,-0.19699999999999998
YLR449W,-1.932,-0.857,-1.31,0.39399999999999996,-1.3459999999999999,-0.9309999999999999,-1.7009999999999998,-1.328,-0.40299999999999997,-0.175,0.231,0.094,-0.002,-0.062,-0.12,0.044000000000000004,0.27,-0.401,-0.345,-0.474,-0.502,-0.159,0.055,-0.7609999999999999,0.27699999999999997,-0.13,-0.58,-0.096,-0.009000000000000001,0.105,0.423,0.38299999999999995,-0.489,0.044000000000000004,0.154,0.6940000000000001,0.374,-0.348,0.539,0.6459999999999999,0.7090000000000001,-0.308,0.299,-0.27,0.045,0.149,0.207,-0.039,-0.387,-0.009000000000000001,0.192,-0.031
YFL058W,0.605,0.259,0.531,-0.079,0.231,0.14,-0.057,-0.128,0.299,0.233,-0.149,-0.141,0.23399999999999999,0.29100000000000004,-0.11900000000000001,0.6890000000000001,0.6,0.02,0.23399999999999999,0.868,1.234,0.8540000000000001,0.013999999999999999,-0.09699999999999999,0.585,-1.328,0.9,0.8029999999999999,1.03,0.805,1.072,1.242,0.027999999999999997,0.252,0.42,0.141,0.053,-0.267,-0.5920000000000001,-0.124,0.026000000000000002,-0.02,-0.14400000000000002,0.019,0.557,-0.552,-0.294,0.359,0.07,-0.079,0.182,0.158
YOL079W,-1.425,-0.995,-1.1420000000000001,0.511,-1.4240000000000002,-0.516,-1.692,-0.7709999999999999,-2.523,-0.07200000000000001,-0.324,-0.059000000000000004,-0.04,-0.11199999999999999,-0.24,0.008,-0.256,-1.028,-1.046,-0.608,-0.904,-0.993,-0.8690000000000001,-1.73,-0.047,-1.239,-0.32799999999999996,0.759,1.416,0.147,-0.155,0.035,0.18899999999999997,0.6970000000000001,-0.094,-0.5579999999999999,-0.76,-1.3,0.221,0.07200000000000001,0.16399999999999998,0.095,0.157,0.175,-0.122,0.41700000000000004,0.008,-0.12300000000000001,-0.124,-0.314,0.125,-0.317
YGR255C,1.276,0.5870000000000001,0.95,-0.41200000000000003,0.579,1.0170000000000001,1.062,0.958,0.562,0.309,0.027999999999999997,0.336,0.203,0.184,0.45299999999999996,0.68,0.529,0.65,0.616,0.61,0.9329999999999999,1.022,0.14300000000000002,0.537,-0.268,0.21600000000000003,0.6629999999999999,0.527,0.204,0.42100000000000004,0.222,0.635,0.46299999999999997,0.212,-0.225,0.154,0.081,0.19699999999999998,0.19399999999999998,0.249,0.063,-0.161,-0.154,-0.048,0.053,-0.134,0.105,-0.094,0.026000000000000002,-0.185,0.166,0.35600000000000004
YBR092C,-1.383,-1.6569999999999998,-1.8630000000000002,-0.06,-0.78,-0.69,-1.09,-0.86,0.24100000000000002,-0.5489999999999999,-1.0,-0.99,-0.99,-1.06,-0.685,-0.517,-0.841,-1.42,-1.52,-1.31,-1.38,-1.77,-0.75,-0.545,-0.642,-0.7509999999999999,-0.99,-1.12,-0.46,-0.37,0.23,-0.42,-0.18,0.81,0.34,0.544,0.486,-0.253,0.5710000000000001,-0.105,0.51,1.06,1.53,0.51,0.2,-0.325,-0.38,-0.11,0.025,-0.387,0.057999999999999996,-0.086
YNL127W,1.077,0.9009999999999999,0.22899999999999998,0.051,0.405,0.125,0.13,0.366,0.505,0.7340000000000001,0.004,0.04,0.055,0.057999999999999996,0.126,0.24,0.33399999999999996,0.39399999999999996,0.312,0.252,0.244,-0.092,0.245,0.159,0.49,0.867,0.34,0.483,0.542,0.596,0.29100000000000004,0.43799999999999994,0.16899999999999998,0.163,-0.249,-0.012,0.496,0.32299999999999995,0.728,0.6859999999999999,0.145,0.305,0.317,0.141,-0.149,-0.024,-0.075,-0.155,0.423,0.061,0.17300000000000001,0.17300000000000001
YLR270W,2.9619999999999997,2.737,2.697,-0.774,1.6340000000000001,1.131,1.734,1.314,0.172,0.773,0.985,0.773,0.8140000000000001,0.862,1.005,1.54,1.359,0.795,1.608,1.464,1.902,1.3980000000000001,0.401,0.9359999999999999,-0.195,0.885,1.094,0.664,0.715,0.387,-0.29600000000000004,-0.162,0.578,0.207,-0.336,-0.166,0.6829999999999999,0.121,0.005,0.061,-0.358,-0.171,-0.16,-0.053,-0.214,-0.19399999999999998,0.24600000000000002,-0.091,0.332,0.524,0.044000000000000004,0.789
YLR241W,1.754,1.4269999999999998,0.894,-0.226,0.924,0.9570000000000001,0.14800000000000002,0.027000000000000003,0.363,0.376,0.27899999999999997,0.447,0.193,0.377,0.247,0.5579999999999999,0.607,0.6409999999999999,0.5710000000000001,0.743,0.7659999999999999,1.044,0.375,0.318,0.213,0.257,0.71,0.498,0.494,0.271,0.6920000000000001,0.21899999999999997,-0.35600000000000004,-0.11199999999999999,-0.146,-0.132,0.255,0.051,0.203,-0.087,0.05,-0.436,-0.17,-0.406,-0.38,-0.218,-0.092,-0.092,0.187,0.049,0.16399999999999998,-0.21899999999999997
YOL080C,-1.224,-0.6990000000000001,-1.0,0.6579999999999999,-1.0979999999999999,-0.674,-1.39,-0.415,-2.036,0.213,-0.077,0.006,0.07200000000000001,0.081,-0.046,-0.02,0.243,-1.061,-0.993,-1.117,-0.866,-0.868,-1.218,-1.723,-0.096,-0.397,-0.379,-0.255,-0.012,0.222,0.132,-0.376,0.369,0.608,0.39,-0.376,-0.637,-1.036,0.306,0.087,-0.055,0.382,0.486,0.135,-0.064,0.629,0.16899999999999998,-0.162,0.078,-0.228,0.043,-0.34299999999999997
